CODIGO_LOJA;SKU;QTDE_TOTAL
176703;A1000200010014;30
18440;A1000200010014;30
188083;A1000200010014;30
190383;A1000200010014;30
190403;A1000200010014;30
19193;A1000200010014;30
20917;A1000200010014;30
29637;A1000200010014;30
29638;A1000200010014;30
300094;A1000200010014;30
300186;A1000200010014;30
300935;A1000200010014;30
300936;A1000200010014;30
301023;A1000200010014;30
301180;A1000200010014;30
301181;A1000200010014;30
301182;A1000200010014;30
301763;A1000200010014;30
43637;A1000200010014;30
46677;A1000200010014;30
47137;A1000200010014;30
47157;A1000200010014;30
47177;A1000200010014;30
53518;A1000200010014;30
54658;A1000200010014;30
54981;A1000200010014;30
59458;A1000200010014;30
60318;A1000200010014;30
61498;A1000200010014;30
61499;A1000200010014;30
66299;A1000200010014;30
78798;A1000200010014;30
ELDORADO;A1000200010014;30
10067;A1000200010015;30
10122;A1000200010015;30
10225;A1000200010015;30
10397;A1000200010015;30
12792;A1000200010015;30
14148;A1000200010015;30
141682;A1000200010015;30
151742;A1000200010015;30
165122;A1000200010015;30
165142;A1000200010015;30
165163;A1000200010015;30
165182;A1000200010015;30
165183;A1000200010015;30
165184;A1000200010015;30
165282;A1000200010015;30
16763;A1000200010015;30
16875;A1000200010015;30
169542;A1000200010015;30
170422;A1000200010015;30
17270;A1000200010015;30
17511;A1000200010015;30
176703;A1000200010015;30
18440;A1000200010015;30
188083;A1000200010015;30
190383;A1000200010015;30
190403;A1000200010015;30
19193;A1000200010015;30
20917;A1000200010015;30
29637;A1000200010015;30
29638;A1000200010015;30
300094;A1000200010015;30
300186;A1000200010015;30
300935;A1000200010015;30
300936;A1000200010015;30
301023;A1000200010015;30
301180;A1000200010015;30
301181;A1000200010015;30
301182;A1000200010015;30
301763;A1000200010015;30
43637;A1000200010015;30
46677;A1000200010015;30
47137;A1000200010015;30
47157;A1000200010015;30
47177;A1000200010015;30
53518;A1000200010015;30
54658;A1000200010015;30
54981;A1000200010015;30
59458;A1000200010015;30
60318;A1000200010015;30
61498;A1000200010015;30
61499;A1000200010015;30
66299;A1000200010015;30
78798;A1000200010015;30
ELDORADO;A1000200010015;30
10067;A1000200010016;30
10122;A1000200010016;30
10225;A1000200010016;30
10397;A1000200010016;30
12792;A1000200010016;30
14148;A1000200010016;30
141682;A1000200010016;30
151742;A1000200010016;30
165122;A1000200010016;30
165142;A1000200010016;30
165163;A1000200010016;30
165182;A1000200010016;30
165183;A1000200010016;30
165184;A1000200010016;30
165282;A1000200010016;30
16763;A1000200010016;30
16875;A1000200010016;30
169542;A1000200010016;30
170422;A1000200010016;30
17270;A1000200010016;30
17511;A1000200010016;30
176703;A1000200010016;30
18440;A1000200010016;30
188083;A1000200010016;30
190383;A1000200010016;30
190403;A1000200010016;30
19193;A1000200010016;30
20917;A1000200010016;30
29637;A1000200010016;30
29638;A1000200010016;30
300094;A1000200010016;30
300186;A1000200010016;30
300935;A1000200010016;30
300936;A1000200010016;30
301023;A1000200010016;30
301180;A1000200010016;30
301181;A1000200010016;30
301182;A1000200010016;30
301763;A1000200010016;30
43637;A1000200010016;30
46677;A1000200010016;30
47137;A1000200010016;30
47157;A1000200010016;30
47177;A1000200010016;30
53518;A1000200010016;30
54658;A1000200010016;30
54981;A1000200010016;30
59458;A1000200010016;30
60318;A1000200010016;30
61498;A1000200010016;30
61499;A1000200010016;30
66299;A1000200010016;30
78798;A1000200010016;30
ELDORADO;A1000200010016;30
10067;A1000200430002;30
10122;A1000200430002;30
10225;A1000200430002;30
10397;A1000200430002;30
12792;A1000200430002;30
14148;A1000200430002;30
141682;A1000200430002;30
151742;A1000200430002;30
165122;A1000200430002;30
165142;A1000200430002;30
165163;A1000200430002;30
165182;A1000200430002;30
165183;A1000200430002;30
165184;A1000200430002;30
165282;A1000200430002;30
16763;A1000200430002;30
16875;A1000200430002;30
169542;A1000200430002;30
170422;A1000200430002;30
17270;A1000200430002;30
17511;A1000200430002;30
176703;A1000200430002;30
18440;A1000200430002;30
188083;A1000200430002;30
190383;A1000200430002;30
190403;A1000200430002;30
19193;A1000200430002;30
20917;A1000200430002;30
29637;A1000200430002;30
29638;A1000200430002;30
300094;A1000200430002;30
300186;A1000200430002;30
300935;A1000200430002;30
300936;A1000200430002;30
301023;A1000200430002;30
301180;A1000200430002;30
301181;A1000200430002;30
301182;A1000200430002;30
301763;A1000200430002;30
43637;A1000200430002;30
46677;A1000200430002;30
47137;A1000200430002;30
47157;A1000200430002;30
47177;A1000200430002;30
53518;A1000200430002;30
54658;A1000200430002;30
54981;A1000200430002;30
59458;A1000200430002;30
60318;A1000200430002;30
61498;A1000200430002;30
61499;A1000200430002;30
66299;A1000200430002;30
78798;A1000200430002;30
ELDORADO;A1000200430002;30
10067;A1000200430003;30
10122;A1000200430003;30
10225;A1000200430003;30
10397;A1000200430003;30
12792;A1000200430003;30
14148;A1000200430003;30
141682;A1000200430003;30
151742;A1000200430003;30
165122;A1000200430003;30
165142;A1000200430003;30
165163;A1000200430003;30
165182;A1000200430003;30
165183;A1000200430003;30
165184;A1000200430003;30
165282;A1000200430003;30
16763;A1000200430003;30
16875;A1000200430003;30
169542;A1000200430003;30
170422;A1000200430003;30
17270;A1000200430003;30
17511;A1000200430003;30
176703;A1000200430003;30
18440;A1000200430003;30
188083;A1000200430003;30
190383;A1000200430003;30
190403;A1000200430003;30
19193;A1000200430003;30
20917;A1000200430003;30
29637;A1000200430003;30
29638;A1000200430003;30
300094;A1000200430003;30
300186;A1000200430003;30
300935;A1000200430003;30
300936;A1000200430003;30
301023;A1000200430003;30
301180;A1000200430003;30
301181;A1000200430003;30
301182;A1000200430003;30
301763;A1000200430003;30
43637;A1000200430003;30
46677;A1000200430003;30
47137;A1000200430003;30
47157;A1000200430003;30
47177;A1000200430003;30
53518;A1000200430003;30
54658;A1000200430003;30
54981;A1000200430003;30
59458;A1000200430003;30
60318;A1000200430003;30
61498;A1000200430003;30
61499;A1000200430003;30
66299;A1000200430003;30
78798;A1000200430003;30
ELDORADO;A1000200430003;30
10067;A1000200440002;30
10122;A1000200440002;30
10225;A1000200440002;30
10397;A1000200440002;30
12792;A1000200440002;30
14148;A1000200440002;30
141682;A1000200440002;30
151742;A1000200440002;30
165122;A1000200440002;30
165142;A1000200440002;30
165163;A1000200440002;30
165182;A1000200440002;30
165183;A1000200440002;30
165184;A1000200440002;30
165282;A1000200440002;30
16763;A1000200440002;30
16875;A1000200440002;30
169542;A1000200440002;30
170422;A1000200440002;30
17270;A1000200440002;30
17511;A1000200440002;30
176703;A1000200440002;30
18440;A1000200440002;30
188083;A1000200440002;30
190383;A1000200440002;30
190403;A1000200440002;30
19193;A1000200440002;30
20917;A1000200440002;30
29637;A1000200440002;30
29638;A1000200440002;30
300094;A1000200440002;30
300186;A1000200440002;30
300935;A1000200440002;30
300936;A1000200440002;30
301023;A1000200440002;30
301180;A1000200440002;30
301181;A1000200440002;30
301182;A1000200440002;30
301763;A1000200440002;30
43637;A1000200440002;30
46677;A1000200440002;30
47137;A1000200440002;30
47157;A1000200440002;30
47177;A1000200440002;30
53518;A1000200440002;30
54658;A1000200440002;30
54981;A1000200440002;30
59458;A1000200440002;30
60318;A1000200440002;30
61498;A1000200440002;30
61499;A1000200440002;30
66299;A1000200440002;30
78798;A1000200440002;30
ELDORADO;A1000200440002;30
10067;A1000200440003;30
10122;A1000200440003;30
10225;A1000200440003;30
10397;A1000200440003;30
12792;A1000200440003;30
14148;A1000200440003;30
141682;A1000200440003;30
151742;A1000200440003;30
165122;A1000200440003;30
165142;A1000200440003;30
165163;A1000200440003;30
165182;A1000200440003;30
165183;A1000200440003;30
165184;A1000200440003;30
165282;A1000200440003;30
16763;A1000200440003;30
16875;A1000200440003;30
169542;A1000200440003;30
170422;A1000200440003;30
17270;A1000200440003;30
17511;A1000200440003;30
176703;A1000200440003;30
18440;A1000200440003;30
188083;A1000200440003;30
190383;A1000200440003;30
190403;A1000200440003;30
19193;A1000200440003;30
20917;A1000200440003;30
29637;A1000200440003;30
29638;A1000200440003;30
300094;A1000200440003;30
300186;A1000200440003;30
300935;A1000200440003;30
300936;A1000200440003;30
301023;A1000200440003;30
301180;A1000200440003;30
301181;A1000200440003;30
301182;A1000200440003;30
301763;A1000200440003;30
43637;A1000200440003;30
46677;A1000200440003;30
47137;A1000200440003;30
47157;A1000200440003;30
47177;A1000200440003;30
53518;A1000200440003;30
54658;A1000200440003;30
54981;A1000200440003;30
59458;A1000200440003;30
60318;A1000200440003;30
61498;A1000200440003;30
61499;A1000200440003;30
66299;A1000200440003;30
78798;A1000200440003;30
ELDORADO;A1000200440003;30
10067;A1000200440004;30
10122;A1000200440004;30
10225;A1000200440004;30
10397;A1000200440004;30
12792;A1000200440004;30
14148;A1000200440004;30
141682;A1000200440004;30
151742;A1000200440004;30
165122;A1000200440004;30
165142;A1000200440004;30
165163;A1000200440004;30
165182;A1000200440004;30
165183;A1000200440004;30
165184;A1000200440004;30
165282;A1000200440004;30
16763;A1000200440004;30
16875;A1000200440004;30
169542;A1000200440004;30
170422;A1000200440004;30
17270;A1000200440004;30
17511;A1000200440004;30
176703;A1000200440004;30
18440;A1000200440004;30
188083;A1000200440004;30
190383;A1000200440004;30
190403;A1000200440004;30
19193;A1000200440004;30
20917;A1000200440004;30
29637;A1000200440004;30
29638;A1000200440004;30
300094;A1000200440004;30
300186;A1000200440004;30
300935;A1000200440004;30
300936;A1000200440004;30
301023;A1000200440004;30
301180;A1000200440004;30
301181;A1000200440004;30
301182;A1000200440004;30
301763;A1000200440004;30
43637;A1000200440004;30
46677;A1000200440004;30
47137;A1000200440004;30
47157;A1000200440004;30
47177;A1000200440004;30
53518;A1000200440004;30
54658;A1000200440004;30
54981;A1000200440004;30
59458;A1000200440004;30
60318;A1000200440004;30
61498;A1000200440004;30
61499;A1000200440004;30
66299;A1000200440004;30
78798;A1000200440004;30
ELDORADO;A1000200440004;30
10067;A1000200470001;30
10122;A1000200470001;30
10225;A1000200470001;30
10397;A1000200470001;30
12792;A1000200470001;30
14148;A1000200470001;30
141682;A1000200470001;30
151742;A1000200470001;30
165122;A1000200470001;30
165142;A1000200470001;30
165163;A1000200470001;30
165182;A1000200470001;30
165183;A1000200470001;30
165184;A1000200470001;30
165282;A1000200470001;30
16763;A1000200470001;30
16875;A1000200470001;30
169542;A1000200470001;30
170422;A1000200470001;30
17270;A1000200470001;30
17511;A1000200470001;30
176703;A1000200470001;30
18440;A1000200470001;30
188083;A1000200470001;30
190383;A1000200470001;30
190403;A1000200470001;30
19193;A1000200470001;30
20917;A1000200470001;30
29637;A1000200470001;30
29638;A1000200470001;30
300094;A1000200470001;30
300186;A1000200470001;30
300935;A1000200470001;30
300936;A1000200470001;30
301023;A1000200470001;30
301180;A1000200470001;30
301181;A1000200470001;30
301182;A1000200470001;30
301763;A1000200470001;30
43637;A1000200470001;30
46677;A1000200470001;30
47137;A1000200470001;30
47157;A1000200470001;30
47177;A1000200470001;30
53518;A1000200470001;30
54658;A1000200470001;30
54981;A1000200470001;30
59458;A1000200470001;30
60318;A1000200470001;30
61498;A1000200470001;30
61499;A1000200470001;30
66299;A1000200470001;30
78798;A1000200470001;30
ELDORADO;A1000200470001;30
10067;A1000200470002;30
10122;A1000200470002;30
10225;A1000200470002;30
10397;A1000200470002;30
12792;A1000200470002;30
14148;A1000200470002;30
141682;A1000200470002;30
151742;A1000200470002;30
165122;A1000200470002;30
165142;A1000200470002;30
165163;A1000200470002;30
165182;A1000200470002;30
165183;A1000200470002;30
165184;A1000200470002;30
165282;A1000200470002;30
16763;A1000200470002;30
16875;A1000200470002;30
169542;A1000200470002;30
170422;A1000200470002;30
17270;A1000200470002;30
17511;A1000200470002;30
176703;A1000200470002;30
18440;A1000200470002;30
188083;A1000200470002;30
190383;A1000200470002;30
190403;A1000200470002;30
19193;A1000200470002;30
20917;A1000200470002;30
29637;A1000200470002;30
29638;A1000200470002;30
300094;A1000200470002;30
300186;A1000200470002;30
300935;A1000200470002;30
300936;A1000200470002;30
301023;A1000200470002;30
301180;A1000200470002;30
301181;A1000200470002;30
301182;A1000200470002;30
301763;A1000200470002;30
43637;A1000200470002;30
46677;A1000200470002;30
47137;A1000200470002;30
47157;A1000200470002;30
47177;A1000200470002;30
53518;A1000200470002;30
54658;A1000200470002;30
54981;A1000200470002;30
59458;A1000200470002;30
60318;A1000200470002;30
61498;A1000200470002;30
61499;A1000200470002;30
66299;A1000200470002;30
78798;A1000200470002;30
ELDORADO;A1000200470002;30
10067;A1000200480002;30
10122;A1000200480002;30
10225;A1000200480002;30
10397;A1000200480002;30
12792;A1000200480002;30
14148;A1000200480002;30
141682;A1000200480002;30
151742;A1000200480002;30
165122;A1000200480002;30
165142;A1000200480002;30
165163;A1000200480002;30
165182;A1000200480002;30
165183;A1000200480002;30
165184;A1000200480002;30
165282;A1000200480002;30
16763;A1000200480002;30
16875;A1000200480002;30
169542;A1000200480002;30
170422;A1000200480002;30
17270;A1000200480002;30
17511;A1000200480002;30
176703;A1000200480002;30
18440;A1000200480002;30
188083;A1000200480002;30
190383;A1000200480002;30
190403;A1000200480002;30
19193;A1000200480002;30
20917;A1000200480002;30
29637;A1000200480002;30
29638;A1000200480002;30
300094;A1000200480002;30
300186;A1000200480002;30
300935;A1000200480002;30
300936;A1000200480002;30
301023;A1000200480002;30
301180;A1000200480002;30
301181;A1000200480002;30
301182;A1000200480002;30
301763;A1000200480002;30
43637;A1000200480002;30
46677;A1000200480002;30
47137;A1000200480002;30
47157;A1000200480002;30
47177;A1000200480002;30
53518;A1000200480002;30
54658;A1000200480002;30
54981;A1000200480002;30
59458;A1000200480002;30
60318;A1000200480002;30
61498;A1000200480002;30
61499;A1000200480002;30
66299;A1000200480002;30
78798;A1000200480002;30
ELDORADO;A1000200480002;30
10067;A1000200480003;30
10122;A1000200480003;30
10225;A1000200480003;30
10397;A1000200480003;30
12792;A1000200480003;30
14148;A1000200480003;30
141682;A1000200480003;30
151742;A1000200480003;30
165122;A1000200480003;30
165142;A1000200480003;30
165163;A1000200480003;30
165182;A1000200480003;30
165183;A1000200480003;30
165184;A1000200480003;30
165282;A1000200480003;30
16763;A1000200480003;30
16875;A1000200480003;30
169542;A1000200480003;30
170422;A1000200480003;30
17270;A1000200480003;30
17511;A1000200480003;30
176703;A1000200480003;30
18440;A1000200480003;30
188083;A1000200480003;30
190383;A1000200480003;30
190403;A1000200480003;30
19193;A1000200480003;30
20917;A1000200480003;30
29637;A1000200480003;30
29638;A1000200480003;30
300094;A1000200480003;30
300186;A1000200480003;30
300935;A1000200480003;30
300936;A1000200480003;30
301023;A1000200480003;30
301180;A1000200480003;30
301181;A1000200480003;30
301182;A1000200480003;30
301763;A1000200480003;30
43637;A1000200480003;30
46677;A1000200480003;30
47137;A1000200480003;30
47157;A1000200480003;30
47177;A1000200480003;30
53518;A1000200480003;30
54658;A1000200480003;30
54981;A1000200480003;30
59458;A1000200480003;30
60318;A1000200480003;30
61498;A1000200480003;30
61499;A1000200480003;30
66299;A1000200480003;30
78798;A1000200480003;30
ELDORADO;A1000200480003;30
10067;A1000200500002;30
10122;A1000200500002;30
10225;A1000200500002;30
10397;A1000200500002;30
12792;A1000200500002;30
14148;A1000200500002;30
141682;A1000200500002;30
151742;A1000200500002;30
165122;A1000200500002;30
165142;A1000200500002;30
165163;A1000200500002;30
165182;A1000200500002;30
165183;A1000200500002;30
165184;A1000200500002;30
165282;A1000200500002;30
16763;A1000200500002;30
16875;A1000200500002;30
169542;A1000200500002;30
170422;A1000200500002;30
17270;A1000200500002;30
17511;A1000200500002;30
176703;A1000200500002;30
18440;A1000200500002;30
188083;A1000200500002;30
190383;A1000200500002;30
190403;A1000200500002;30
19193;A1000200500002;30
20917;A1000200500002;30
29637;A1000200500002;30
29638;A1000200500002;30
300094;A1000200500002;30
300186;A1000200500002;30
300935;A1000200500002;30
300936;A1000200500002;30
301023;A1000200500002;30
301180;A1000200500002;30
301181;A1000200500002;30
301182;A1000200500002;30
301763;A1000200500002;30
43637;A1000200500002;30
46677;A1000200500002;30
47137;A1000200500002;30
47157;A1000200500002;30
47177;A1000200500002;30
53518;A1000200500002;30
54658;A1000200500002;30
54981;A1000200500002;30
59458;A1000200500002;30
60318;A1000200500002;30
61498;A1000200500002;30
61499;A1000200500002;30
66299;A1000200500002;30
78798;A1000200500002;30
ELDORADO;A1000200500002;30
10067;A1000200500003;30
10122;A1000200500003;30
10225;A1000200500003;30
10397;A1000200500003;30
12792;A1000200500003;30
14148;A1000200500003;30
141682;A1000200500003;30
151742;A1000200500003;30
165122;A1000200500003;30
165142;A1000200500003;30
165163;A1000200500003;30
165182;A1000200500003;30
165183;A1000200500003;30
165184;A1000200500003;30
165282;A1000200500003;30
16763;A1000200500003;30
16875;A1000200500003;30
169542;A1000200500003;30
170422;A1000200500003;30
17270;A1000200500003;30
17511;A1000200500003;30
176703;A1000200500003;30
18440;A1000200500003;30
188083;A1000200500003;30
190383;A1000200500003;30
190403;A1000200500003;30
19193;A1000200500003;30
20917;A1000200500003;30
29637;A1000200500003;30
29638;A1000200500003;30
300094;A1000200500003;30
300186;A1000200500003;30
300935;A1000200500003;30
300936;A1000200500003;30
301023;A1000200500003;30
301180;A1000200500003;30
301181;A1000200500003;30
301182;A1000200500003;30
301763;A1000200500003;30
43637;A1000200500003;30
46677;A1000200500003;30
47137;A1000200500003;30
47157;A1000200500003;30
47177;A1000200500003;30
53518;A1000200500003;30
54658;A1000200500003;30
54981;A1000200500003;30
59458;A1000200500003;30
60318;A1000200500003;30
61498;A1000200500003;30
61499;A1000200500003;30
66299;A1000200500003;30
78798;A1000200500003;30
ELDORADO;A1000200500003;30
10067;A1000200600001;30
10122;A1000200600001;30
10225;A1000200600001;30
10397;A1000200600001;30
12792;A1000200600001;30
14148;A1000200600001;30
141682;A1000200600001;30
151742;A1000200600001;30
165122;A1000200600001;30
165142;A1000200600001;30
165163;A1000200600001;30
165182;A1000200600001;30
165183;A1000200600001;30
165184;A1000200600001;30
165282;A1000200600001;30
16763;A1000200600001;30
16875;A1000200600001;30
169542;A1000200600001;30
170422;A1000200600001;30
17270;A1000200600001;30
17511;A1000200600001;30
176703;A1000200600001;30
18440;A1000200600001;30
188083;A1000200600001;30
190383;A1000200600001;30
190403;A1000200600001;30
19193;A1000200600001;30
20917;A1000200600001;30
29637;A1000200600001;30
29638;A1000200600001;30
300094;A1000200600001;30
300186;A1000200600001;30
300935;A1000200600001;30
300936;A1000200600001;30
301023;A1000200600001;30
301180;A1000200600001;30
301181;A1000200600001;30
301182;A1000200600001;30
301763;A1000200600001;30
43637;A1000200600001;30
46677;A1000200600001;30
47137;A1000200600001;30
47157;A1000200600001;30
47177;A1000200600001;30
53518;A1000200600001;30
54658;A1000200600001;30
54981;A1000200600001;30
59458;A1000200600001;30
60318;A1000200600001;30
61498;A1000200600001;30
61499;A1000200600001;30
66299;A1000200600001;30
78798;A1000200600001;30
ELDORADO;A1000200600001;30
10067;A1000200610002;30
10122;A1000200610002;30
10225;A1000200610002;30
10397;A1000200610002;30
12792;A1000200610002;30
14148;A1000200610002;30
141682;A1000200610002;30
151742;A1000200610002;30
165122;A1000200610002;30
165142;A1000200610002;30
165163;A1000200610002;30
165182;A1000200610002;30
165183;A1000200610002;30
165184;A1000200610002;30
165282;A1000200610002;30
16763;A1000200610002;30
16875;A1000200610002;30
169542;A1000200610002;30
170422;A1000200610002;30
17270;A1000200610002;30
17511;A1000200610002;30
176703;A1000200610002;30
18440;A1000200610002;30
188083;A1000200610002;30
190383;A1000200610002;30
190403;A1000200610002;30
19193;A1000200610002;30
20917;A1000200610002;30
29637;A1000200610002;30
29638;A1000200610002;30
300094;A1000200610002;30
300186;A1000200610002;30
300935;A1000200610002;30
300936;A1000200610002;30
301023;A1000200610002;30
301180;A1000200610002;30
301181;A1000200610002;30
301182;A1000200610002;30
301763;A1000200610002;30
43637;A1000200610002;30
46677;A1000200610002;30
47137;A1000200610002;30
47157;A1000200610002;30
47177;A1000200610002;30
53518;A1000200610002;30
54658;A1000200610002;30
54981;A1000200610002;30
59458;A1000200610002;30
60318;A1000200610002;30
61498;A1000200610002;30
61499;A1000200610002;30
66299;A1000200610002;30
78798;A1000200610002;30
ELDORADO;A1000200610002;30
10067;A1000200610003;30
10122;A1000200610003;30
10225;A1000200610003;30
10397;A1000200610003;30
12792;A1000200610003;30
14148;A1000200610003;30
141682;A1000200610003;30
151742;A1000200610003;30
165122;A1000200610003;30
165142;A1000200610003;30
165163;A1000200610003;30
165182;A1000200610003;30
165183;A1000200610003;30
165184;A1000200610003;30
165282;A1000200610003;30
16763;A1000200610003;30
16875;A1000200610003;30
169542;A1000200610003;30
170422;A1000200610003;30
17270;A1000200610003;30
17511;A1000200610003;30
176703;A1000200610003;30
18440;A1000200610003;30
188083;A1000200610003;30
190383;A1000200610003;30
190403;A1000200610003;30
19193;A1000200610003;30
20917;A1000200610003;30
29637;A1000200610003;30
29638;A1000200610003;30
300094;A1000200610003;30
300186;A1000200610003;30
300935;A1000200610003;30
300936;A1000200610003;30
301023;A1000200610003;30
301180;A1000200610003;30
301181;A1000200610003;30
301182;A1000200610003;30
301763;A1000200610003;30
43637;A1000200610003;30
46677;A1000200610003;30
47137;A1000200610003;30
47157;A1000200610003;30
47177;A1000200610003;30
53518;A1000200610003;30
54658;A1000200610003;30
54981;A1000200610003;30
59458;A1000200610003;30
60318;A1000200610003;30
61498;A1000200610003;30
61499;A1000200610003;30
66299;A1000200610003;30
78798;A1000200610003;30
ELDORADO;A1000200610003;30
10067;A1000200620002;30
10122;A1000200620002;30
10225;A1000200620002;30
10397;A1000200620002;30
12792;A1000200620002;30
14148;A1000200620002;30
141682;A1000200620002;30
151742;A1000200620002;30
165122;A1000200620002;30
165142;A1000200620002;30
165163;A1000200620002;30
165182;A1000200620002;30
165183;A1000200620002;30
165184;A1000200620002;30
165282;A1000200620002;30
16763;A1000200620002;30
16875;A1000200620002;30
169542;A1000200620002;30
170422;A1000200620002;30
17270;A1000200620002;30
17511;A1000200620002;30
176703;A1000200620002;30
18440;A1000200620002;30
188083;A1000200620002;30
190383;A1000200620002;30
190403;A1000200620002;30
19193;A1000200620002;30
20917;A1000200620002;30
29637;A1000200620002;30
29638;A1000200620002;30
300094;A1000200620002;30
300186;A1000200620002;30
300935;A1000200620002;30
300936;A1000200620002;30
301023;A1000200620002;30
301180;A1000200620002;30
301181;A1000200620002;30
301182;A1000200620002;30
301763;A1000200620002;30
43637;A1000200620002;30
46677;A1000200620002;30
47137;A1000200620002;30
47157;A1000200620002;30
47177;A1000200620002;30
53518;A1000200620002;30
54658;A1000200620002;30
54981;A1000200620002;30
59458;A1000200620002;30
60318;A1000200620002;30
61498;A1000200620002;30
61499;A1000200620002;30
66299;A1000200620002;30
78798;A1000200620002;30
ELDORADO;A1000200620002;30
10067;A1000200620003;30
10122;A1000200620003;30
10225;A1000200620003;30
10397;A1000200620003;30
12792;A1000200620003;30
14148;A1000200620003;30
141682;A1000200620003;30
151742;A1000200620003;30
165122;A1000200620003;30
165142;A1000200620003;30
165163;A1000200620003;30
165182;A1000200620003;30
165183;A1000200620003;30
165184;A1000200620003;30
165282;A1000200620003;30
16763;A1000200620003;30
16875;A1000200620003;30
169542;A1000200620003;30
170422;A1000200620003;30
17270;A1000200620003;30
17511;A1000200620003;30
176703;A1000200620003;30
18440;A1000200620003;30
188083;A1000200620003;30
190383;A1000200620003;30
190403;A1000200620003;30
19193;A1000200620003;30
20917;A1000200620003;30
29637;A1000200620003;30
29638;A1000200620003;30
300094;A1000200620003;30
300186;A1000200620003;30
300935;A1000200620003;30
300936;A1000200620003;30
301023;A1000200620003;30
301180;A1000200620003;30
301181;A1000200620003;30
301182;A1000200620003;30
301763;A1000200620003;30
43637;A1000200620003;30
46677;A1000200620003;30
47137;A1000200620003;30
47157;A1000200620003;30
47177;A1000200620003;30
53518;A1000200620003;30
54658;A1000200620003;30
54981;A1000200620003;30
59458;A1000200620003;30
60318;A1000200620003;30
61498;A1000200620003;30
61499;A1000200620003;30
66299;A1000200620003;30
78798;A1000200620003;30
ELDORADO;A1000200620003;30
10067;A1000200640002;30
10122;A1000200640002;30
10225;A1000200640002;30
10397;A1000200640002;30
12792;A1000200640002;30
14148;A1000200640002;30
141682;A1000200640002;30
151742;A1000200640002;30
165122;A1000200640002;30
165142;A1000200640002;30
165163;A1000200640002;30
165182;A1000200640002;30
165183;A1000200640002;30
165184;A1000200640002;30
165282;A1000200640002;30
16763;A1000200640002;30
16875;A1000200640002;30
169542;A1000200640002;30
170422;A1000200640002;30
17270;A1000200640002;30
17511;A1000200640002;30
176703;A1000200640002;30
18440;A1000200640002;30
188083;A1000200640002;30
190383;A1000200640002;30
190403;A1000200640002;30
19193;A1000200640002;30
20917;A1000200640002;30
29637;A1000200640002;30
29638;A1000200640002;30
300094;A1000200640002;30
300186;A1000200640002;30
300935;A1000200640002;30
300936;A1000200640002;30
301023;A1000200640002;30
301180;A1000200640002;30
301181;A1000200640002;30
301182;A1000200640002;30
301763;A1000200640002;30
43637;A1000200640002;30
46677;A1000200640002;30
47137;A1000200640002;30
47157;A1000200640002;30
47177;A1000200640002;30
53518;A1000200640002;30
54658;A1000200640002;30
54981;A1000200640002;30
59458;A1000200640002;30
60318;A1000200640002;30
61498;A1000200640002;30
61499;A1000200640002;30
66299;A1000200640002;30
78798;A1000200640002;30
ELDORADO;A1000200640002;30
10067;A1000200640003;30
10122;A1000200640003;30
10225;A1000200640003;30
10397;A1000200640003;30
12792;A1000200640003;30
14148;A1000200640003;30
141682;A1000200640003;30
151742;A1000200640003;30
165122;A1000200640003;30
165142;A1000200640003;30
165163;A1000200640003;30
165182;A1000200640003;30
165183;A1000200640003;30
165184;A1000200640003;30
165282;A1000200640003;30
16763;A1000200640003;30
16875;A1000200640003;30
169542;A1000200640003;30
170422;A1000200640003;30
17270;A1000200640003;30
17511;A1000200640003;30
176703;A1000200640003;30
18440;A1000200640003;30
188083;A1000200640003;30
190383;A1000200640003;30
190403;A1000200640003;30
19193;A1000200640003;30
20917;A1000200640003;30
29637;A1000200640003;30
29638;A1000200640003;30
300094;A1000200640003;30
300186;A1000200640003;30
300935;A1000200640003;30
300936;A1000200640003;30
301023;A1000200640003;30
301180;A1000200640003;30
301181;A1000200640003;30
301182;A1000200640003;30
301763;A1000200640003;30
43637;A1000200640003;30
46677;A1000200640003;30
47137;A1000200640003;30
47157;A1000200640003;30
47177;A1000200640003;30
53518;A1000200640003;30
54658;A1000200640003;30
54981;A1000200640003;30
59458;A1000200640003;30
60318;A1000200640003;30
61498;A1000200640003;30
61499;A1000200640003;30
66299;A1000200640003;30
78798;A1000200640003;30
ELDORADO;A1000200640003;30
10067;A1000200640004;30
10122;A1000200640004;30
10225;A1000200640004;30
10397;A1000200640004;30
12792;A1000200640004;30
14148;A1000200640004;30
141682;A1000200640004;30
151742;A1000200640004;30
165122;A1000200640004;30
165142;A1000200640004;30
165163;A1000200640004;30
165182;A1000200640004;30
165183;A1000200640004;30
165184;A1000200640004;30
165282;A1000200640004;30
16763;A1000200640004;30
16875;A1000200640004;30
169542;A1000200640004;30
170422;A1000200640004;30
17270;A1000200640004;30
17511;A1000200640004;30
176703;A1000200640004;30
18440;A1000200640004;30
188083;A1000200640004;30
190383;A1000200640004;30
190403;A1000200640004;30
19193;A1000200640004;30
20917;A1000200640004;30
29637;A1000200640004;30
29638;A1000200640004;30
300094;A1000200640004;30
300186;A1000200640004;30
300935;A1000200640004;30
300936;A1000200640004;30
301023;A1000200640004;30
301180;A1000200640004;30
301181;A1000200640004;30
301182;A1000200640004;30
301763;A1000200640004;30
43637;A1000200640004;30
46677;A1000200640004;30
47137;A1000200640004;30
47157;A1000200640004;30
47177;A1000200640004;30
